lemma,freq_rank,raw_freq,source_forms,source_count
situado,19926,1094,situado|situados,2
petey,19928,844,petey,1
asique,19929,844,asique,1
venderse,19930,2416,vendidos|venderemos|vendidas|venderse,4
nublado,19931,844,nublado,1
biológicos,19932,844,biológicos,1
tobias,19933,844,tobias,1
click,19934,843,click,1
trastornar,19935,1317,trastornado|trastornada,2
soprano,19936,843,soprano,1
millon,19938,843,millon,1
rezaré,19939,843,rezaré,1
lastimas,19940,843,lastimas,1
bulldog,19941,1083,bulldog|bulldogs,2
cansas,19943,843,cansas,1
doblado,19944,843,doblado,1
jockey,19946,843,jockey,1
reconocerá,19948,842,reconocerá,1
subirte,19949,842,subirte,1
hurtadillas,19950,842,hurtadillas,1
pagarla,19951,842,pagarla,1
oakland,19952,842,oakland,1
peck,19953,842,peck,1
ernst,19954,842,ernst,1
dedicó,19955,842,dedicó,1
entrarás,19956,842,entrarás,1
prision,19958,842,prision,1
problemita,19960,842,problemita,1
rehacer,19961,842,rehacer,1
asombrar,19962,1506,asombrado|asombrada|asombrados,3
kendra,19963,841,kendra,1
mcnamara,19964,841,mcnamara,1
susurro,19965,1551,susurro|susurros,2
gritarle,19966,841,gritarle,1
huy,19967,841,huy,1
amnistía,19969,841,amnistía,1
cambiarás,19970,841,cambiarás,1
hotch,19972,841,hotch,1
ronny,19974,841,ronny,1
dándote,19975,841,dándote,1
bucear,19976,1085,bucear|buceando,2
lastimarme,19981,841,lastimarme,1
ataúdes,19982,841,ataúdes,1
connors,19983,841,connors,1
gómez,19984,841,gómez,1
dubai,19985,841,dubai,1
busqueda,19986,841,busqueda,1
quererme,19987,840,quererme,1
gallinero,19990,840,gallinero,1
recitar,19993,1093,recitar|recitando,2
vogel,20000,840,vogel,1
entrarán,20001,840,entrarán,1
ideología,20002,840,ideología,1
emmet,20003,840,emmet,1
dudé,20004,839,dudé,1
dublín,20005,839,dublín,1
prudencia,20009,839,prudencia,1
franquicia,20011,1033,franquicia|franquicias,2
complicación,20012,838,complicación,1
gremio,20013,838,gremio,1
indicador,20014,1334,indicador|indicadores,2
barclay,20015,838,barclay,1
inquietud,20018,1134,inquietud|inquietudes,2
infracción,20021,838,infracción,1
aclararlo,20022,838,aclararlo,1
abertura,20023,1030,abertura|aberturas,2
loto,20026,838,loto,1
problemática,20029,837,problemática,1
electo,20032,1031,electo|electa,2
lidera,20035,837,lidera,1
annalise,20036,837,annalise,1
janeway,20037,837,janeway,1
estímulo,20038,837,estímulo,1
renal,20039,837,renal,1
encontrarlas,20040,837,encontrarlas,1
navideña,20041,837,navideña,1
añicos,20042,836,añicos,1
rendirnos,20043,836,rendirnos,1
literal,20044,836,literal,1
ultrasonido,20045,836,ultrasonido,1
patton,20046,836,patton,1
llévense,20047,836,llévense,1
rotura,20048,836,rotura,1
funk,20049,836,funk,1
muéstrales,20050,836,muéstrales,1
ráfaga,20051,836,ráfaga,1
recordarán,20054,836,recordarán,1
gore,20055,836,gore,1
histérico,20056,836,histérico,1
indigente,20057,1593,indigente|indigentes,2
apágala,20058,836,apágala,1
coágulo,20059,836,coágulo,1
joanie,20060,836,joanie,1
espérate,20061,836,espérate,1
preguntarlo,20062,836,preguntarlo,1
interesó,20063,835,interesó,1
firmeza,20064,835,firmeza,1
crockett,20065,835,crockett,1
craneal,20066,835,craneal,1
conducirá,20067,835,conducirá,1
vicioso,20068,1301,vicioso|viciosa|viciosos,3
conquistador,20069,1261,conquistador|conquistadores,2
trump,20071,835,trump,1
troll,20072,835,troll,1
rublo,20073,835,rublos,1
college,20074,835,college,1
abrumar,20075,1427,abrumado|abrumada,2
detonar,20076,1022,detonar|detonado,2
mckinley,20077,834,mckinley,1
port,20078,834,port,1
hiroshima,20079,834,hiroshima,1
autorizó,20081,834,autorizó,1
dióxido,20082,834,dióxido,1
quarterback,20087,834,quarterback,1
ying,20088,834,ying,1
teóricamente,20090,834,teóricamente,1
halaga,20091,834,halaga,1
castigarme,20092,834,castigarme,1
camarón,20093,834,camarón,1
krista,20094,834,krista,1
maldecir,20095,3041,maldecir|maldigo|maldijo|maldiciendo|maldice|maldiga,6
mit,20096,833,mit,1
epinefrina,20097,833,epinefrina,1
chimpancé,20098,833,chimpancé,1
bautista,20102,833,bautista,1
irrespetuoso,20103,1041,irrespetuoso|irrespetuosa,2
diaz,20104,833,diaz,1
idénticas,20105,833,idénticas,1
huang,20106,832,huang,1
entenderme,20107,832,entenderme,1
meyers,20108,832,meyers,1
limpiarte,20109,832,limpiarte,1
banjo,20112,832,banjo,1
burlarte,20113,832,burlarte,1
telefonear,20114,1346,telefonear|telefoneado,2
lavon,20115,832,lavon,1
sabrían,20117,832,sabrían,1
lubricante,20118,832,lubricante,1
echarse,20119,832,echarse,1
pique,20123,832,pique,1
desafía,20124,832,desafía,1
pretendiente,20126,1449,pretendiente|pretendientes,2
aseo,20128,1022,aseo|aseos,2
corán,20130,831,corán,1
cloaca,20131,1393,cloaca|cloacas,2
servirme,20132,831,servirme,1
gerencia,20133,831,gerencia,1
identifica,20135,831,identifica,1
decirselo,20138,831,decirselo,1
caparazón,20140,830,caparazón,1
soñaste,20141,830,soñaste,1
gunther,20142,830,gunther,1
nutriente,20143,830,nutrientes,1
duplicado,20144,1049,duplicado|duplicados,2
menciono,20145,830,menciono,1
jimi,20146,830,jimi,1
equivocarse,20147,830,equivocarse,1
florecer,20148,2713,florecer|florece|florecen|floreciendo|florecido,5
mandarlo,20150,830,mandarlo,1
limita,20151,830,limita,1
emotivo,20152,1315,emotivo|emotiva,2
hathaway,20153,830,hathaway,1
carlisle,20155,830,carlisle,1
bertha,20156,829,bertha,1
peleé,20157,829,peleé,1
cúbranse,20160,829,cúbranse,1
confesarte,20161,829,confesarte,1
voltio,20163,829,voltios,1
atrocidad,20164,1382,atrocidades|atrocidad,2
esgrima,20165,829,esgrima,1
barricada,20167,1608,barricada|barricadas,2
superará,20168,829,superará,1
suboficial,20169,828,suboficial,1
estratégica,20170,828,estratégica,1
península,20171,828,península,1
jeb,20172,828,jeb,1
revoluciones,20173,828,revoluciones,1
bajarme,20174,828,bajarme,1
cerrará,20175,828,cerrará,1
hagamoslo,20177,828,hagamoslo,1
tacón,20178,828,tacón,1
llamáis,20179,828,llamáis,1
connell,20181,828,connell,1
elías,20182,828,elías,1
calva,20183,828,calva,1
frágiles,20184,828,frágiles,1
raoul,20185,828,raoul,1
sudán,20186,827,sudán,1
recolectar,20188,1492,recolectar|recolectando|recolectado,3
ness,20189,827,ness,1
ritz,20191,827,ritz,1
túmbate,20192,827,túmbate,1
rentable,20195,827,rentable,1
lanzadera,20196,827,lanzadera,1
atasco,20197,1028,atasco|atascos,2
n-no,20198,827,n-no,1
baron,20199,827,baron,1
gogh,20200,827,gogh,1
enseñarnos,20201,827,enseñarnos,1
sevilla,20203,826,sevilla,1
lapicera,20205,826,lapicera,1
óptica,20206,826,óptica,1
incursión,20208,826,incursión,1
sírvase,20209,826,sírvase,1
empleador,20210,1120,empleador|empleadores,2
mayer,20212,825,mayer,1
popó,20213,825,popó,1
beijing,20214,825,beijing,1
hinchada,20215,1052,hinchada|hinchadas,2
nombramiento,20216,825,nombramiento,1
arboles,20217,825,arboles,1
facilitar,20218,1038,facilitar|facilitado,2
cubrirlo,20219,825,cubrirlo,1
estética,20220,825,estética,1
pío,20221,825,pío,1
blackie,20223,825,blackie,1
secuencias,20224,825,secuencias,1
keep,20225,825,keep,1
escaparate,20226,1143,escaparate|escaparates,2
rene,20230,824,rene,1
revoir,20231,824,revoir,1
qui,20232,1068,qui,2
chorlito,20233,824,chorlito,1
beep,20236,824,beep,1
comentó,20238,824,comentó,1
hacedlo,20239,824,hacedlo,1
despertarlo,20240,824,despertarlo,1
interceptar,20241,1692,interceptar|interceptado|interceptamos,3
descafeinar,20242,823,descafeinado,1
colateral,20243,1429,colateral|colaterales,2
antártida,20245,823,antártida,1
namaste,20247,823,namaste,1
prótesis,20249,823,prótesis,1
difundir,20250,1992,difundir|difunde|difundido|difundiendo,4
galáctica,20251,823,galáctica,1
incondicional,20252,823,incondicional,1
porra,20255,1195,porra|porras,2
sanchez,20256,822,sanchez,1
kelsey,20257,822,kelsey,1
llevársela,20258,822,llevársela,1
incompetencia,20260,822,incompetencia,1
orquídeas,20262,822,orquídeas,1
desvanecer,20264,1922,desvanece|desvanecido|desvanecen|desvaneciendo,4
observé,20265,822,observé,1
ponlos,20267,822,ponlos,1
excremento,20268,1335,excremento|excrementos,2
curará,20269,822,curará,1
alegró,20270,822,alegró,1
haití,20272,822,haití,1
próximamente,20274,822,próximamente,1
rafe,20275,822,rafe,1
conoci,20276,821,conoci,1
everest,20277,821,everest,1
camilo,20278,1447,camila|camilo,2
enmascarar,20279,1145,enmascarado|enmascarados,2
volvio,20281,821,volvio,1
susana,20282,821,susana,1
recreación,20283,821,recreación,1
pekín,20284,821,pekín,1
traicioné,20288,821,traicioné,1
marisco,20290,1342,mariscos|marisco,2
desafiante,20291,821,desafiante,1
descanses,20292,821,descanses,1
procesamiento,20293,821,procesamiento,1
rach,20294,821,rach,1
baraja,20296,820,baraja,1
vincular,20298,2121,vinculado|vinculados|vinculada|vincular|vincule,5
driscoll,20299,820,driscoll,1
jong,20300,820,jong,1
repítelo,20301,820,repítelo,1
geometría,20302,820,geometría,1
pine,20303,820,pine,1
tenebroso,20304,1083,tenebroso|tenebrosa,2
indignante,20306,820,indignante,1
mosquetero,20308,1127,mosqueteros|mosquetero,2
abrirán,20310,820,abrirán,1
hablador,20311,1068,hablador|habladora,2
stokes,20312,820,stokes,1
váter,20313,820,váter,1
regresivo,20314,820,regresiva,1
escucharán,20315,820,escucharán,1
comuna,20318,820,comuna,1
mando,20320,820,mandos,1
tariq,20321,820,tariq,1
ludwig,20322,819,ludwig,1
pacíficamente,20325,819,pacíficamente,1
encargarnos,20326,819,encargarnos,1
fregar,20331,1133,fregar|fregando,2
vallas,20333,819,vallas,1
mcbride,20334,819,mcbride,1
patrañas,20337,819,patrañas,1
oscurecer,20338,2431,oscurezca|oscurece|oscureciendo|oscurecer|oscurecido,5
matilda,20340,818,matilda,1
vancouver,20341,818,vancouver,1
cableado,20342,818,cableado,1
colapsó,20344,818,colapsó,1
vendaje,20345,1300,vendaje|vendajes,2
oregón,20346,818,oregón,1
computación,20347,818,computación,1
pyo,20348,818,pyo,1
denso,20349,1562,denso|densa,2
halagador,20351,818,halagador,1
muchedumbre,20352,818,muchedumbre,1
cadaver,20353,818,cadaver,1
larkin,20354,818,larkin,1
falsificar,20355,1727,falsificar|falsificado|falsificados|falsificando,4
continuaré,20356,817,continuaré,1
rubí,20357,817,rubí,1
sybil,20362,817,sybil,1
monarca,20363,1013,monarca|monarcas,2
derrumbe,20364,817,derrumbe,1
guárdate,20365,817,guárdate,1
parrish,20366,817,parrish,1
misteriosamente,20367,817,misteriosamente,1
fascinación,20368,817,fascinación,1
tranquiliza,20369,817,tranquiliza,1
finley,20370,817,finley,1
cantará,20371,817,cantará,1
dottie,20372,817,dottie,1
johanna,20376,816,johanna,1
empresarial,20380,1176,empresarial|empresariales,2
keaton,20381,816,keaton,1
indígenas,20382,816,indígenas,1
samir,20383,816,samir,1
romperte,20384,816,romperte,1
caffrey,20385,816,caffrey,1
oirlo,20386,816,oirlo,1
leanne,20387,816,leanne,1
orleáns,20389,816,orleáns,1
yuan,20390,1091,yuan|yuanes,2
welles,20391,816,welles,1
poniéndose,20392,816,poniéndose,1
estacion,20393,815,estacion,1
ups,20394,815,ups,1
peligrosamente,20396,815,peligrosamente,1
explícate,20397,815,explícate,1
neptuno,20398,815,neptuno,1
terminarán,20400,815,terminarán,1
dañados,20401,815,dañados,1
vámos,20402,815,vámos,1
wi-fi,20404,815,wi-fi,1
wonder,20405,815,wonder,1
traerás,20406,815,traerás,1
agáchense,20408,815,agáchense,1
mujercita,20409,815,mujercita,1
testosterona,20411,815,testosterona,1
engañados,20412,814,engañados,1
hampton,20413,814,hampton,1
configuración,20415,814,configuración,1
espesa,20416,814,espesa,1
melbourne,20417,814,melbourne,1
mccall,20418,814,mccall,1
tel,20419,814,tel,1
asentar,20420,1510,asiente|asentado|asienta,3
touchdown,20421,814,touchdown,1
ató,20422,814,ató,1
supermán,20424,814,supermán,1
democrático,20425,814,democrático,1
insuficiencia,20427,814,insuficiencia,1
zeta,20428,814,zeta,1
enchufe,20431,1062,enchufe|enchufes,2
aburres,20432,813,aburres,1
vestidor,20433,1051,vestidor|vestidores,2
tasas,20436,813,tasas,1
ahórrate,20437,813,ahórrate,1
moses,20438,813,moses,1
consta,20439,813,consta,1
odiarte,20444,813,odiarte,1
tod,20445,813,tod,1
relucir,20446,813,relucir,1
tucson,20450,812,tucson,1
enciclopedia,20451,812,enciclopedia,1
jose,20452,812,jose,1
hooper,20453,812,hooper,1
magic,20454,812,magic,1
serif,20455,812,serif,1
renunciaré,20457,812,renunciaré,1
percibir,20458,2762,percibir|percibe|percibido|perciben|percibes|percibiendo|percibimos,7
púas,20459,812,púas,1
guardarropa,20460,1010,guardarropa|guardarropas,2
aguardiente,20462,811,aguardiente,1
sobreviviré,20463,811,sobreviviré,1
sacrificó,20465,811,sacrificó,1
alita,20466,811,alitas,1
bolton,20467,811,bolton,1
equivaler,20468,811,equivale,1
atlas,20469,811,atlas,1
schultz,20474,811,schultz,1
instaló,20475,811,instaló,1
break,20476,810,break,1
proyector,20477,810,proyector,1
canso,20478,810,canso,1
camarógrafo,20481,810,camarógrafo,1
stones,20482,810,stones,1
guiño,20483,810,guiño,1
zac,20486,810,zac,1
sureste,20488,810,sureste,1
inflación,20490,809,inflación,1
ren,20491,809,ren,1
visado,20492,1052,visado|visados,2
agustín,20494,809,agustín,1
resulto,20496,809,resulto,1
curly,20497,809,curly,1
avecina,20498,809,avecina,1
stephens,20499,809,stephens,1
pen,20500,809,pen,1
colosal,20502,809,colosal,1
insultante,20506,808,insultante,1
afilar,20507,1552,afilada|afiladas|afilar,3
laila,20509,808,laila,1
pink,20511,808,pink,1
quitármelo,20512,808,quitármelo,1
yin,20513,808,yin,1
fausto,20514,807,fausto,1
debidamente,20515,807,debidamente,1
neurona,20516,807,neuronas,1
verían,20521,807,verían,1
meditar,20523,1356,meditar|meditando,2
reporta,20525,807,reporta,1
kristina,20526,806,kristina,1
absolver,20527,806,absuelto,1
something,20528,806,something,1
demostrarte,20530,806,demostrarte,1
pasea,20531,806,pasea,1
crepúsculo,20532,806,crepúsculo,1
repollo,20534,806,repollo,1
destroza,20535,806,destroza,1
merienda,20537,806,merienda,1
aceptarla,20538,806,aceptarla,1
derrocar,20540,997,derrocar|derrocado,2
irrita,20541,806,irrita,1
rescató,20542,805,rescató,1
lancelot,20543,805,lancelot,1
distribuir,20546,1670,distribuir|distribuye|distribuido|distribuyendo,4
diseñados,20547,805,diseñados,1
aferrarse,20548,805,aferrarse,1
correrá,20549,805,correrá,1
convertirnos,20552,805,convertirnos,1
bellísima,20553,805,bellísima,1
nathalie,20554,805,nathalie,1
verificación,20556,805,verificación,1
corrida,20557,1166,corrida|corridas,2
incomodo,20558,805,incomodo,1
cúbrete,20560,805,cúbrete,1
maniático,20561,805,maniático,1
nba,20564,804,nba,1
encontrarías,20565,804,encontrarías,1
equivocarme,20566,804,equivocarme,1
entrena,20567,804,entrena,1
album,20568,804,album,1
comisaria,20569,804,comisaria,1
apoyaré,20570,804,apoyaré,1
ora,20572,804,ora,1
soon,20573,804,soon,1
lucie,20575,804,lucie,1
escéptico,20577,804,escéptico,1
tech,20578,804,tech,1
psicóloga,20580,804,psicóloga,1
absolución,20582,803,absolución,1
prior,20584,803,prior,1
lowell,20585,803,lowell,1
aorta,20587,803,aorta,1
chantajear,20589,1710,chantajeando|chantajear|chantajeado,3
caídas,20590,803,caídas,1
esforzar,20591,4389,esforzado|esfuerza|esforzando|esfuerzas|esfuerces|esforzamos|esfuerzan|esfuerce|esforzaste|esforzaba,10
recortar,20592,1330,recortar|recortado|recortando,3
acostumbrarás,20593,803,acostumbrarás,1
hackers,20594,803,hackers,1
party,20595,803,party,1
zurich,20596,803,zurich,1
moody,20601,802,moody,1
muchísimos,20602,802,muchísimos,1
suplicar,20604,2084,suplicar|suplicando|suplicado|suplique|suplicamos,5
cher,20605,802,cher,1
fingía,20606,802,fingía,1
aturdir,20607,1194,aturdido|aturdida,2
ramírez,20608,802,ramírez,1
sinvergüenzas,20611,802,sinvergüenzas,1
kali,20613,802,kali,1
hurley,20614,802,hurley,1
ursula,20617,802,ursula,1
perjudicial,20619,802,perjudicial,1
autodestrucción,20620,801,autodestrucción,1
ayo,20621,801,aya,1
platón,20622,801,platón,1
fusible,20625,1532,fusibles|fusible,2
omaha,20626,801,omaha,1
nacionalidad,20627,801,nacionalidad,1
lancaster,20628,801,lancaster,1
desconfianza,20629,801,desconfianza,1
armó,20630,801,armó,1
marisol,20631,800,marisol,1
rivalidad,20632,800,rivalidad,1
aterriza,20634,800,aterriza,1
dirigirá,20635,800,dirigirá,1
poseía,20636,800,poseía,1
friki,20637,800,friki,1
historiador,20638,1322,historiador|historiadores,2
noona,20639,800,noona,1
willoughby,20640,800,willoughby,1
digerir,20641,800,digerir,1
condominio,20642,1091,condominio|condominios,2
tibio,20644,800,tibio,1
proctor,20645,800,proctor,1
fumador,20646,1734,fumadores|fumador|fumadora,3
estantería,20647,800,estantería,1
asistió,20649,800,asistió,1
pediatra,20651,800,pediatra,1
barrote,20652,800,barrotes,1
tanga,20653,1055,tanga|tangas,2
alcanzaré,20654,799,alcanzaré,1
layla,20659,799,layla,1
limbo,20660,799,limbo,1
hester,20662,799,hester,1
pretencioso,20663,1091,pretencioso|pretenciosa,2
baekje,20664,799,baekje,1
indirecta,20666,1100,indirecta|indirectas,2
diplomáticos,20668,798,diplomáticos,1
accesible,20669,1019,accesible|accesibles,2
ryo,20671,798,ryo,1
desembarco,20673,798,desembarco,1
olvidéis,20675,798,olvidéis,1
turístico,20676,798,turístico,1
cebra,20678,1123,cebra|cebras,2
ibm,20679,798,ibm,1
holgazán,20680,798,holgazán,1
gob,20681,798,gob,1
saldar,20683,995,saldar|saldada,2
lacayo,20684,1141,lacayo|lacayos,2
levantaré,20686,798,levantaré,1
mercadería,20688,798,mercadería,1
delincuencia,20689,798,delincuencia,1
castilla,20690,797,castilla,1
unánime,20691,797,unánime,1
garret,20693,797,garret,1
exótica,20694,797,exótica,1
nachos,20695,797,nachos,1
elijas,20696,797,elijas,1
muévelo,20699,797,muévelo,1
cds,20700,797,cds,1
blasfemia,20701,797,blasfemia,1
anticipar,20702,1837,anticipado|anticipar|anticipada|anticipando,4
ventura,20703,797,ventura,1
quagmire,20704,797,quagmire,1
discapacidad,20705,796,discapacidad,1
tania,20706,796,tania,1
abominación,20707,796,abominación,1
elmer,20708,796,elmer,1
worth,20709,796,worth,1
elle,20710,796,elle,1
cascabel,20711,1066,cascabel|cascabeles,2
búfalos,20712,796,búfalos,1
derramamiento,20715,796,derramamiento,1
devastar,20716,1698,devastado|devastada|devastados,3
fascismo,20718,796,fascismo,1
tocaría,20720,795,tocaría,1
proyectil,20721,1471,proyectil|proyectiles,2
eliminarlo,20722,795,eliminarlo,1
starbucks,20724,795,starbucks,1
free,20726,795,free,1
compton,20727,795,compton,1
plutonio,20728,795,plutonio,1
tardas,20729,795,tardas,1
regala,20730,1222,regala|regalas,2
alpes,20732,795,alpes,1
avería,20733,795,avería,1
observatorio,20734,795,observatorio,1
calmante,20736,1471,calmantes|calmante,2
roxanne,20738,794,roxanne,1
hard,20739,794,hard,1
destruirlos,20740,794,destruirlos,1
echarla,20741,794,echarla,1
sharma,20744,794,sharma,1
abbie,20745,794,abbie,1
deep,20749,794,deep,1
paradise,20750,794,paradise,1
muhammad,20751,794,muhammad,1
horizontal,20752,794,horizontal,1
alineación,20753,794,alineación,1
relajarnos,20754,794,relajarnos,1
cabronazo,20756,794,cabronazo,1
notarlo,20757,794,notarlo,1
alcanzará,20758,793,alcanzará,1
hagen,20759,793,hagen,1
tapón,20760,793,tapón,1
dejándome,20761,793,dejándome,1
disneylandia,20762,793,disneylandia,1
sacarse,20763,793,sacarse,1
comprometerse,20764,793,comprometerse,1
